concept_id,concept_code,concept_name,rxnorm_mapping
21033867,OMOP382727,Hydroflumethiazide 25 MG / Spironolactone 25 MG Oral Tablet [Co-flumactone] Box of 100,Branded Drug Box
21033865,OMOP382703,Hydroflumethiazide 50 MG / Spironolactone 50 MG [Aldactide],Branded Drug Comp
21102677,OMOP382704,Hydroflumethiazide 50 MG / Spironolactone 50 MG [Co-flumactone],Branded Drug Comp
19062610,250377,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet,Clinical Drug
21112505,OMOP382708,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide],Branded Drug
21043767,OMOP382712,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide] Box of 100,Branded Drug Box
21131972,OMOP382713,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide] Box of 100 by Pfizer,Marketed Product
21141907,OMOP382710,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide] Box of 28,Branded Drug Box
21024120,OMOP382711,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide] Box of 28 by Pfizer,Marketed Product
21151748,OMOP382709,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Aldactide] by Pfizer,Marketed Product
21024119,OMOP382707,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet Box of 100,Clinical Drug Box
21171406,OMOP382706,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet Box of 28,Clinical Drug Box
21033866,OMOP382714,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Co-flumactone],Branded Drug
21151749,OMOP382717,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Co-flumactone] Box of 100,Branded Drug Box
21131973,OMOP382716,Hydroflumethiazide 50 MG / Spironolactone 50 MG Oral Tablet [Co-flumactone] Box of 28,Branded Drug Box
36218404,1164019,Hydroflumethiazide / Spironolactone Oral Product,Clinical Dose Group
40050442,373948,Hydroflumethiazide / Spironolactone Oral Tablet,Clinical Drug Form
21151747,OMOP382701,Hydroflumethiazide / Spironolactone Oral Tablet [Aldactide],Branded Drug Form
21024118,OMOP382702,Hydroflumethiazide / Spironolactone Oral Tablet [Co-flumactone],Branded Drug Form
36218405,1164020,Hydroflumethiazide / Spironolactone Pill,Clinical Dose Group
36232983,1173417,Inspra Oral Product,Branded Dose Group
36232984,1173418,Inspra Pill,Branded Dose Group
36229089,1175627,Laractone Oral Product,Branded Dose Group
36229090,1175628,Laractone Pill,Branded Dose Group
41296005,OMOP2493967,Propranolol 80 MG / Spironolactone 50 MG [Dociton],Branded Drug Comp
41302244,OMOP2500206,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet,Clinical Drug
41271137,OMOP2469099,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet Box of 20,Clinical Drug Box
40834455,OMOP2032417,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet Box of 50,Clinical Drug Box
41090886,OMOP2288848,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet [Dociton],Branded Drug
41277773,OMOP2475735,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet [Dociton] Box of 20,Branded Drug Box
40841187,OMOP2039149,Propranolol 80 MG / Spironolactone 50 MG Oral Tablet [Dociton] Box of 50,Branded Drug Box
41205367,OMOP2403329,Propranolol / Spironolactone Oral Tablet,Clinical Drug Form
41018398,OMOP2216360,Propranolol / Spironolactone Oral Tablet [Dociton],Branded Drug Form
36228851,1177259,Spiretic Oral Product,Branded Dose Group
36228852,1177260,Spiretic Pill,Branded Dose Group
36228854,1177262,Spiroctan Oral Product,Branded Dose Group
36228855,1177263,Spiroctan Pill,Branded Dose Group
36228856,1177264,Spirolone Oral Product,Branded Dose Group
36228857,1177265,Spirolone Pill,Branded Dose Group
970250,9997,Spironolactone,Ingredient
35146632,OMOP4803708,Spironolactone 0.1 MG/MG,Clinical Drug Comp
35132822,OMOP4790043,Spironolactone 0.1 MG/MG [Aldactone],Branded Drug Comp
35149714,OMOP4806771,Spironolactone 0.1 MG/MG [Merlactone],Branded Drug Comp
35139927,OMOP4797078,Spironolactone 0.1 MG/MG Oral Granules,Clinical Drug
35138835,OMOP4795992,Spironolactone 0.1 MG/MG Oral Granules [Aldactone],Branded Drug
35159350,OMOP4816333,Spironolactone 0.1 MG/MG Oral Granules [Merlactone],Branded Drug
21122153,OMOP382557,Spironolactone 0.25 MG/ML,Clinical Drug Comp
21053572,OMOP382558,Spironolactone 0.25 MG/ML Oral Solution,Clinical Drug
21151738,OMOP382560,Spironolactone 0.25 MG/ML Oral Suspension,Clinical Drug
21024091,OMOP382395,Spironolactone 0.4 MG/ML,Clinical Drug Comp
21122142,OMOP382396,Spironolactone 0.4 MG/ML Oral Solution,Clinical Drug
21024092,OMOP382398,Spironolactone 0.4 MG/ML Oral Suspension,Clinical Drug
21092781,OMOP382572,Spironolactone 0.5 MG/ML,Clinical Drug Comp
21102671,OMOP382573,Spironolactone 0.5 MG/ML Oral Solution,Clinical Drug
21073310,OMOP382575,Spironolactone 0.5 MG/ML Oral Suspension,Clinical Drug
21092779,OMOP382473,Spironolactone 0.66 MG/ML,Clinical Drug Comp
21024098,OMOP382474,Spironolactone 0.66 MG/ML Oral Solution,Clinical Drug
21171394,OMOP382476,Spironolactone 0.66 MG/ML Oral Suspension,Clinical Drug
21112498,OMOP382625,Spironolactone 0.6 MG/ML,Clinical Drug Comp
21073313,OMOP382626,Spironolactone 0.6 MG/ML Oral Solution,Clinical Drug
21131965,OMOP382629,Spironolactone 0.6 MG/ML Oral Suspension,Clinical Drug
21092780,OMOP382478,Spironolactone 0.7 MG/ML,Clinical Drug Comp
21063398,OMOP382479,Spironolactone 0.7 MG/ML Oral Solution,Clinical Drug
21033856,OMOP382481,Spironolactone 0.7 MG/ML Oral Suspension,Clinical Drug
21131962,OMOP382590,Spironolactone 0.8 MG/ML,Clinical Drug Comp
21053574,OMOP382591,Spironolactone 0.8 MG/ML Oral Solution,Clinical Drug
21024106,OMOP382593,Spironolactone 0.8 MG/ML Oral Suspension,Clinical Drug
36886158,OMOP998862,Spironolactone 0.9 MG/ML,Clinical Drug Comp
36891596,OMOP1001227,Spironolactone 0.9 MG/ML Oral Solution,Clinical Drug
36879939,OMOP992701,Spironolactone 0.9 MG/ML Oral Suspension,Clinical Drug
970313,316727,Spironolactone 100 MG,Clinical Drug Comp
40890438,OMOP2088400,Spironolactone 100 MG [Acelat],Branded Drug Comp
41014951,OMOP2212913,Spironolactone 100 MG [Aldace],Branded Drug Comp
19020291,565473,Spironolactone 100 MG [Aldactone],Branded Drug Comp
41233942,OMOP2431904,Spironolactone 100 MG [Aldopur],Branded Drug Comp
36789539,OMOP4777786,Spironolactone 100 MG Delayed Release Oral Tablet,Clinical Drug
36789486,OMOP4777782,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone],Branded Drug
36789535,OMOP4777781,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 30,Branded Drug Box
36789534,OMOP4777780,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 30 by Continental,Marketed Product
36789531,OMOP4777778,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50,Branded Drug Box
36789530,OMOP4777777,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by Continental,Marketed Product
36789533,OMOP4777779,Spironolactone 100 MG Delayed Release Oral Tablet [Aldactone] Box of 50 by PI-Pharma,Marketed Product
36789536,OMOP4777783,Spironolactone 100 MG Delayed Release Oral Tablet Box of 100,Clinical Drug Box
36789538,OMOP4777785,Spironolactone 100 MG Delayed Release Oral Tablet Box of 30,Clinical Drug Box
36789537,OMOP4777784,Spironolactone 100 MG Delayed Release Oral Tablet Box of 50,Clinical Drug Box
36789529,OMOP4777776,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ],Branded Drug
36789526,OMOP4777773,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 100,Branded Drug Box
36789525,OMOP4777772,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 100 by Sandoz,Marketed Product
36789528,OMOP4777775,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50,Branded Drug Box
36789527,OMOP4777774,Spironolactone 100 MG Delayed Release Oral Tablet [SPIRONOLACTONE SANDOZ] Box of 50 by Sandoz,Marketed Product
41202908,OMOP2400870,Spironolactone 100 MG [Duraspiron],Branded Drug Comp
40983736,OMOP2181698,Spironolactone 100 MG [Euteberol],Branded Drug Comp
40952585,OMOP2150547,Spironolactone 100 MG [Frumikal],Branded Drug Comp
43779881,OMOP776293,Spironolactone 100 MG [Jenaspiron],Branded Drug Comp
19117252,565472,Spironolactone 100 MG [Laractone],Branded Drug Comp
44092527,OMOP1087158,Spironolactone 100 MG [Ntp-Spironolactone],Branded Drug Comp
19003577,104234,Spironolactone 100 MG Oral Capsule,Clinical Drug
41245879,OMOP2443841,Spironolactone 100 MG Oral Capsule [Acelat],Branded Drug
40964727,OMOP2162689,Spironolactone 100 MG Oral Capsule [Acelat] Box of 100,Branded Drug Box
41307940,OMOP2505902,Spironolactone 100 MG Oral Capsule [Acelat] Box of 1000,Branded Drug Box
41027068,OMOP2225030,Spironolactone 100 MG Oral Capsule [Acelat] Box of 20,Branded Drug Box
40840178,OMOP2038140,Spironolactone 100 MG Oral Capsule [Acelat] Box of 50,Branded Drug Box
40964726,OMOP2162688,Spironolactone 100 MG Oral Capsule [Acelat] Box of 500,Branded Drug Box
40871304,OMOP2069266,Spironolactone 100 MG Oral Capsule [Aldactone],Branded Drug
40996039,OMOP2194001,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 100,Branded Drug Box
41089773,OMOP2287735,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 1000,Branded Drug Box
41164077,OMOP2362039,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 100 by Riemser,Marketed Product
41183615,OMOP2381577,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 1200,Branded Drug Box
40871303,OMOP2069265,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 20,Branded Drug Box
40976254,OMOP2174216,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 20 by Roche,Marketed Product
40871302,OMOP2069264,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 250,Branded Drug Box
41152611,OMOP2350573,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 30,Branded Drug Box
40996038,OMOP2194000,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 300,Branded Drug Box
41257307,OMOP2455269,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 300 by Roche,Marketed Product
40945272,OMOP2143234,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 30 by Riemser,Marketed Product
41226462,OMOP2424424,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 30 by Roche,Marketed Product
41058228,OMOP2256190,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 50,Branded Drug Box
41120979,OMOP2318941,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 500,Branded Drug Box
41069938,OMOP2267900,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 50 by Riemser,Marketed Product
41101397,OMOP2299359,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 50 by Roche,Marketed Product
41089774,OMOP2287736,Spironolactone 100 MG Oral Capsule [Aldactone] Box of 600,Branded Drug Box
43707935,OMOP776738,Spironolactone 100 MG Oral Capsule [Aldactone] by Riemser,Marketed Product
41146550,OMOP2344512,Spironolactone 100 MG Oral Capsule Box of 100,Clinical Drug Box
41083732,OMOP2281694,Spironolactone 100 MG Oral Capsule Box of 1000,Clinical Drug Box
41195383,OMOP2393345,Spironolactone 100 MG Oral Capsule Box of 100 by GDS,Marketed Product
41052153,OMOP2250115,Spironolactone 100 MG Oral Capsule Box of 1200,Clinical Drug Box
40958703,OMOP2156665,Spironolactone 100 MG Oral Capsule Box of 20,Clinical Drug Box
41177456,OMOP2375418,Spironolactone 100 MG Oral Capsule Box of 250,Clinical Drug Box
41301876,OMOP2499838,Spironolactone 100 MG Oral Capsule Box of 30,Clinical Drug Box
41239964,OMOP2437926,Spironolactone 100 MG Oral Capsule Box of 300,Clinical Drug Box
40958702,OMOP2156664,Spironolactone 100 MG Oral Capsule Box of 50,Clinical Drug Box
41052154,OMOP2250116,Spironolactone 100 MG Oral Capsule Box of 500,Clinical Drug Box
41007603,OMOP2205565,Spironolactone 100 MG Oral Capsule Box of 50 by GDS,Marketed Product
41301875,OMOP2499837,Spironolactone 100 MG Oral Capsule Box of 600,Clinical Drug Box
40996037,OMOP2193999,Spironolactone 100 MG Oral Capsule [Frumikal],Branded Drug
41152610,OMOP2350572,Spironolactone 100 MG Oral Capsule [Frumikal] Box of 100,Branded Drug Box
40964725,OMOP2162687,Spironolactone 100 MG Oral Capsule [Frumikal] Box of 20,Branded Drug Box
41089772,OMOP2287734,Spironolactone 100 MG Oral Capsule [Frumikal] Box of 50,Branded Drug Box
41183614,OMOP2381576,Spironolactone 100 MG Oral Capsule [Jenaspiron],Branded Drug
40871301,OMOP2069263,Spironolactone 100 MG Oral Capsule [Jenaspiron] Box of 100,Branded Drug Box
41288373,OMOP2486335,Spironolactone 100 MG Oral Capsule [Jenaspiron] Box of 100 by Jenapharm,Marketed Product
40996036,OMOP2193998,Spironolactone 100 MG Oral Capsule [Jenaspiron] Box of 20,Branded Drug Box
40976253,OMOP2174215,Spironolactone 100 MG Oral Capsule [Jenaspiron] Box of 20 by Jenapharm,Marketed Product
40933492,OMOP2131454,Spironolactone 100 MG Oral Capsule [Jenaspiron] Box of 50,Branded Drug Box
41307939,OMOP2505901,Spironolactone 100 MG Oral Capsule [Sagisal],Branded Drug
40823649,OMOP2021611,Spironolactone 100 MG Oral Capsule [Sagisal] Box of 100,Branded Drug Box
40840177,OMOP2038139,Spironolactone 100 MG Oral Capsule [Sagisal] Box of 20,Branded Drug Box
41152609,OMOP2350571,Spironolactone 100 MG Oral Capsule [Sagisal] Box of 50,Branded Drug Box
41257306,OMOP2455268,Spironolactone 100 MG Oral Capsule [Sagisal] Box of 50 by Novartis,Marketed Product
19024932,201282,Spironolactone 100 MG Oral Capsule [Spiroctan],Branded Drug
41245878,OMOP2443840,Spironolactone 100 MG Oral Capsule [Spironolacton Stada],Branded Drug
41276847,OMOP2474809,Spironolactone 100 MG Oral Capsule [Spironolacton Stada] Box of 20,Branded Drug Box
41183613,OMOP2381575,Spironolactone 100 MG Oral Capsule [Spironolacton Stada] Box of 50,Branded Drug Box
41058227,OMOP2256189,Spironolactone 100 MG Oral Capsule [Spironolacton Stada] Box of 500,Branded Drug Box
41257305,OMOP2455267,Spironolactone 100 MG Oral Capsule [Spironolacton Stada] Box of 500 by Stada,Marketed Product
41007602,OMOP2205564,Spironolactone 100 MG Oral Capsule [Spironolacton Stada] Box of 50 by Stada,Marketed Product
40840176,OMOP2038138,Spironolactone 100 MG Oral Capsule [Verospiron],Branded Drug
41058225,OMOP2256187,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 100,Branded Drug Box
40976252,OMOP2174214,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 100 by Hormosan,Marketed Product
41058226,OMOP2256188,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 20,Branded Drug Box
41038642,OMOP2236604,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 20 by Hormosan,Marketed Product
40964724,OMOP2162686,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 50,Branded Drug Box
41319788,OMOP2517750,Spironolactone 100 MG Oral Capsule [Verospiron] Box of 50 by Hormosan,Marketed Product
970282,198222,Spironolactone 100 MG Oral Tablet,Clinical Drug
41089783,OMOP2287745,Spironolactone 100 MG Oral Tablet [Aldace],Branded Drug
41120986,OMOP2318948,Spironolactone 100 MG Oral Tablet [Aldace] Box of 20,Branded Drug Box
41276854,OMOP2474816,Spironolactone 100 MG Oral Tablet [Aldace] Box of 50,Branded Drug Box
41195388,OMOP2393350,Spironolactone 100 MG Oral Tablet [Aldace] Box of 50 by Heumann,Marketed Product
19023865,200825,Spironolactone 100 MG Oral Tablet [Aldactone],Branded Drug
21171397,OMOP382533,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 100,Branded Drug Box
21151735,OMOP382534,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 100 by Mawdsley-Brooks,Marketed Product
21033857,OMOP382535,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 100 by Pfizer,Marketed Product
21131956,OMOP382536,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 100 by Waymade,Marketed Product
21122152,OMOP382525,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 20,Branded Drug Box
21073305,OMOP382526,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 20 by Stephar,Marketed Product
21141899,OMOP382527,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 20 by Waymade,Marketed Product
21131955,OMOP382528,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 28,Branded Drug Box
21102670,OMOP382530,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 28 by Pfizer,Marketed Product
36270179,OMOP3121054,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 30,Branded Drug Box
36257086,OMOP3107961,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 30 by Continental,Marketed Product
36257419,OMOP3108294,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50,Branded Drug Box
36261254,OMOP3112129,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50 by Continental,Marketed Product
36789524,OMOP4777771,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 50 by PI-Pharma,Marketed Product
21024103,OMOP382531,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 60,Branded Drug Box
21024104,OMOP382532,Spironolactone 100 MG Oral Tablet [Aldactone] Box of 60 by Waymade,Marketed Product
21161652,OMOP382521,Spironolactone 100 MG Oral Tablet [Aldactone] by Mawdsley-Brooks,Marketed Product
21122151,OMOP382523,Spironolactone 100 MG Oral Tablet [Aldactone] by Pfizer,Marketed Product
21161653,OMOP382522,Spironolactone 100 MG Oral Tablet [Aldactone] by Stephar,Marketed Product
21024102,OMOP382524,Spironolactone 100 MG Oral Tablet [Aldactone] by Waymade,Marketed Product
41089776,OMOP2287738,Spironolactone 100 MG Oral Tablet [Aldopur],Branded Drug
41152608,OMOP2350570,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 1000,Branded Drug Box
40933491,OMOP2131453,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 20,Branded Drug Box
40964723,OMOP2162685,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 2000,Branded Drug Box
41319787,OMOP2517749,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 20 by Hormosan,Marketed Product
41307938,OMOP2505900,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 250,Branded Drug Box
40964728,OMOP2162690,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 50,Branded Drug Box
41089771,OMOP2287733,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 5000,Branded Drug Box
40945273,OMOP2143235,Spironolactone 100 MG Oral Tablet [Aldopur] Box of 50 by Hormosan,Marketed Product
21073304,OMOP382518,Spironolactone 100 MG Oral Tablet Box of 100,Clinical Drug Box
41209004,OMOP2406966,Spironolactone 100 MG Oral Tablet Box of 1000,Clinical Drug Box
41007610,OMOP2205572,Spironolactone 100 MG Oral Tablet Box of 100 by AAA-Pharma,Marketed Product
21043757,OMOP382520,Spironolactone 100 MG Oral Tablet Box of 100 by Dr Reddy's,Marketed Product
21151734,OMOP382519,Spironolactone 100 MG Oral Tablet Box of 100 by Kent,Marketed Product
40945275,OMOP2143237,Spironolactone 100 MG Oral Tablet Box of 100 by Novartis,Marketed Product
41132721,OMOP2330683,Spironolactone 100 MG Oral Tablet Box of 100 by Ratiopharm,Marketed Product
41301874,OMOP2499836,Spironolactone 100 MG Oral Tablet Box of 1200,Clinical Drug Box
21161649,OMOP382495,Spironolactone 100 MG Oral Tablet Box of 20,Clinical Drug Box
40989960,OMOP2187922,Spironolactone 100 MG Oral Tablet Box of 2000,Clinical Drug Box
41257310,OMOP2455272,Spironolactone 100 MG Oral Tablet Box of 20 by AAA-Pharma,Marketed Product
40823139,OMOP2021101,Spironolactone 100 MG Oral Tablet Box of 20 by Azupharma,Marketed Product
41101403,OMOP2299365,Spironolactone 100 MG Oral Tablet Box of 20 by Novartis,Marketed Product
41226464,OMOP2424426,Spironolactone 100 MG Oral Tablet Box of 20 by Ratiopharm,Marketed Product
41209005,OMOP2406967,Spironolactone 100 MG Oral Tablet Box of 25,Clinical Drug Box
41301877,OMOP2499839,Spironolactone 100 MG Oral Tablet Box of 250,Clinical Drug Box
21053570,OMOP382496,Spironolactone 100 MG Oral Tablet Box of 28,Clinical Drug Box
21112492,OMOP382503,Spironolactone 100 MG Oral Tablet Box of 28 by A A H,Marketed Product
40749865,OMOP4707395,Spironolactone 100 MG Oral Tablet Box of 28 by Accord,Marketed Product
21073303,OMOP382506,Spironolactone 100 MG Oral Tablet Box of 28 by Actavis,Marketed Product
21053571,OMOP382500,Spironolactone 100 MG Oral Tablet Box of 28 by Alliance,Marketed Product
21131953,OMOP382510,Spironolactone 100 MG Oral Tablet Box of 28 by Almus,Marketed Product
40749864,OMOP4707396,Spironolactone 100 MG Oral Tablet Box of 28 by Bristol Labs,Marketed Product
